date,strategy_name,optimization_status,risk_aversion,expected_class,p_bearish,p_bullish,normalized_entropy,confidence_score,ordinal_variance,risk_aversion_mode,constant_lambda,asset_universe,estimated_portfolio_mu,estimated_portfolio_vol_daily,strategy_control,policy_name,analysis_group
2024-12-23,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.40217575413492,0.1680434721287993,0.529061779705455,0.8312384373840873,0.1687615626159126,0.9445709410401886,dynamic,,"0050,006208,00692,00881",0.0001536089673986,0.0094395285597122,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-24,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.2612936683631286,0.1899941205102037,0.4514261136134488,0.8156507030156859,0.1843492969843141,0.8806099494352564,dynamic,,"0050,006208,00692,00881",0.0001639076840137,0.0091994492818697,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-24,AURORA18_REDUCED_REMOVE_0050,optimized,34.191149985596226,2.2612936683631286,0.1899941205102037,0.4514261136134488,0.8156507030156859,0.1843492969843141,0.8806099494352564,dynamic,,"006208,00692,00881",0.0001670774044654,0.0095627770072594,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-24,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.2612936683631286,0.1899941205102037,0.4514261136134488,0.8156507030156859,0.1843492969843141,0.8806099494352564,constant_lambda,34.0,"0050,006208,00692,00881",0.0001638028129521,0.0091937086987811,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-24,AURORA18_REDUCED_REMOVE_006208,optimized,34.191149985596226,2.2612936683631286,0.1899941205102037,0.4514261136134488,0.8156507030156859,0.1843492969843141,0.8806099494352564,dynamic,,"0050,00692,00881",0.000163900985823,0.0095298528237012,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-24,AURORA18_REDUCED_SYNTH_TW50,optimized,34.191149985596226,2.2612936683631286,0.1899941205102037,0.4514261136134488,0.8156507030156859,0.1843492969843141,0.8806099494352564,dynamic,,"TW50_SYN,00692,00881",0.0001656120548765,0.0095526270200603,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-24,AURORA18_REDUCED_FULL,optimized,34.191149985596226,2.2612936683631286,0.1899941205102037,0.4514261136134488,0.8156507030156859,0.1843492969843141,0.8806099494352564,dynamic,,"0050,006208,00692,00881",0.0001639076840137,0.0091994492818697,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-24,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0001634835844809,0.0091933612216409,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-24,AURORA18_DYNAMIC_ORIGINAL,optimized,34.191149985596226,2.2612936683631286,0.1899941205102037,0.4514261136134488,0.8156507030156859,0.1843492969843141,0.8806099494352564,dynamic,,"0050,006208,00692,00881",0.0001639076840137,0.0091994492818697,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-25,AURORA18_REDUCED_REMOVE_0050,optimized,34.45263276829559,2.2024665267339185,0.2013282693272525,0.4157366040851962,0.8170426952700217,0.1829573047299783,0.8767637109361903,dynamic,,"006208,00692,00881",0.0001471976108701,0.0092968233979158,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-25,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.2024665267339185,0.2013282693272525,0.4157366040851962,0.8170426952700217,0.1829573047299783,0.8767637109361903,constant_lambda,34.0,"0050,006208,00692,00881",0.0001432531747819,0.0089165852091707,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-25,AURORA18_REDUCED_REMOVE_006208,optimized,34.45263276829559,2.2024665267339185,0.2013282693272525,0.4157366040851962,0.8170426952700217,0.1829573047299783,0.8767637109361903,dynamic,,"0050,00692,00881",0.0001433590163665,0.0092520176817209,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-25,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.000142999437493,0.0089162362078975,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-25,AURORA18_REDUCED_SYNTH_TW50,optimized,34.45263276829559,2.2024665267339185,0.2013282693272525,0.4157366040851962,0.8170426952700217,0.1829573047299783,0.8767637109361903,dynamic,,"TW50_SYN,00692,00881",0.0001453584289299,0.0092809024005473,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-25,AURORA18_DYNAMIC_ORIGINAL,optimized,34.45263276829559,2.2024665267339185,0.2013282693272525,0.4157366040851962,0.8170426952700217,0.1829573047299783,0.8767637109361903,dynamic,,"0050,006208,00692,00881",0.0001432838804466,0.0089184693095438,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-25,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.2024665267339185,0.2013282693272525,0.4157366040851962,0.8170426952700217,0.1829573047299783,0.8767637109361903,dynamic,,"0050,006208,00692,00881",0.0001432838804466,0.0089184693095438,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-25,AURORA18_REDUCED_FULL,optimized,34.45263276829559,2.2024665267339185,0.2013282693272525,0.4157366040851962,0.8170426952700217,0.1829573047299783,0.8767637109361903,dynamic,,"0050,006208,00692,00881",0.0001432838804466,0.0089184693095438,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-26,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0001546151078402,0.008642565778269,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-26,AURORA18_REDUCED_REMOVE_006208,optimized,33.73540718906592,2.208620427674469,0.1915066999551486,0.4100973451534472,0.7962109275985179,0.2037890724014821,0.8130922029355618,dynamic,,"0050,00692,00881",0.0001552719073904,0.008983104322324,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-26,AURORA18_REDUCED_SYNTH_TW50,optimized,33.73540718906592,2.208620427674469,0.1915066999551486,0.4100973451534472,0.7962109275985179,0.2037890724014821,0.8130922029355618,dynamic,,"TW50_SYN,00692,00881",0.0001577055417072,0.0090173178610373,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-26,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.208620427674469,0.1915066999551486,0.4100973451534472,0.7962109275985179,0.2037890724014821,0.8130922029355618,constant_lambda,34.0,"0050,006208,00692,00881",0.0001548652230284,0.0086429161125692,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-26,AURORA18_REDUCED_REMOVE_0050,optimized,33.73540718906592,2.208620427674469,0.1915066999551486,0.4100973451534472,0.7962109275985179,0.2037890724014821,0.8130922029355618,dynamic,,"006208,00692,00881",0.0001599910754453,0.0090382563073498,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-26,AURORA18_DYNAMIC_ORIGINAL,optimized,33.73540718906592,2.208620427674469,0.1915066999551486,0.4100973451534472,0.7962109275985179,0.2037890724014821,0.8130922029355618,dynamic,,"0050,006208,00692,00881",0.0001549364063213,0.0086468212136543,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-26,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.208620427674469,0.1915066999551486,0.4100973451534472,0.7962109275985179,0.2037890724014821,0.8130922029355618,dynamic,,"0050,006208,00692,00881",0.0001549364063213,0.0086468212136543,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-26,AURORA18_REDUCED_FULL,optimized,33.73540718906592,2.208620427674469,0.1915066999551486,0.4100973451534472,0.7962109275985179,0.2037890724014821,0.8130922029355618,dynamic,,"0050,006208,00692,00881",0.0001549364063213,0.0086468212136543,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-27,AURORA18_REDUCED_REMOVE_0050,optimized,33.63096077447244,2.214504846622896,0.1900526967157479,0.4099039339951112,0.7931962736062992,0.2068037263937008,0.7985715774978894,dynamic,,"006208,00692,00881",0.0002496180449043,0.0087874986128578,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-27,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.214504846622896,0.1900526967157479,0.4099039339951112,0.7931962736062992,0.2068037263937008,0.7985715774978894,constant_lambda,34.0,"0050,006208,00692,00881",0.0002379605404099,0.0083779269925551,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-27,AURORA18_REDUCED_SYNTH_TW50,optimized,33.63096077447244,2.214504846622896,0.1900526967157479,0.4099039339951112,0.7931962736062992,0.2068037263937008,0.7985715774978894,dynamic,,"TW50_SYN,00692,00881",0.0002456867063569,0.0087617064154215,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-27,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.214504846622896,0.1900526967157479,0.4099039339951112,0.7931962736062992,0.2068037263937008,0.7985715774978894,dynamic,,"0050,006208,00692,00881",0.000238148661618,0.0083845123103638,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-27,AURORA18_DYNAMIC_ORIGINAL,optimized,33.63096077447244,2.214504846622896,0.1900526967157479,0.4099039339951112,0.7931962736062992,0.2068037263937008,0.7985715774978894,dynamic,,"0050,006208,00692,00881",0.000238148661618,0.0083845123103638,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-27,AURORA18_REDUCED_REMOVE_006208,optimized,33.63096077447244,2.214504846622896,0.1900526967157479,0.4099039339951112,0.7931962736062992,0.2068037263937008,0.7985715774978894,dynamic,,"0050,00692,00881",0.0002417041038248,0.008722468626187,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-27,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0002377092294304,0.0083775740682108,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-27,AURORA18_REDUCED_FULL,optimized,33.63096077447244,2.214504846622896,0.1900526967157479,0.4099039339951112,0.7931962736062992,0.2068037263937008,0.7985715774978894,dynamic,,"0050,006208,00692,00881",0.000238148661618,0.0083845123103638,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-30,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.1808968476795787,0.2010694161928012,0.3949502526321291,0.7926002942112627,0.2073997057887373,0.7976388706058177,dynamic,,"0050,006208,00692,00881",0.0002356410747539,0.0080810832362419,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-30,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0002352027764358,0.0080732184002251,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-30,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.1808968476795787,0.2010694161928012,0.3949502526321291,0.7926002942112627,0.2073997057887373,0.7976388706058177,constant_lambda,34.0,"0050,006208,00692,00881",0.0002354182947821,0.0080735692442533,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-30,AURORA18_REDUCED_REMOVE_0050,optimized,33.836395679137595,2.1808968476795787,0.2010694161928012,0.3949502526321291,0.7926002942112627,0.2073997057887373,0.7976388706058177,dynamic,,"006208,00692,00881",0.0002448173188944,0.0084920001752948,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-30,AURORA18_REDUCED_FULL,optimized,33.836395679137595,2.1808968476795787,0.2010694161928012,0.3949502526321291,0.7926002942112627,0.2073997057887373,0.7976388706058177,dynamic,,"0050,006208,00692,00881",0.0002356410747539,0.0080810832362419,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-30,AURORA18_REDUCED_SYNTH_TW50,optimized,33.836395679137595,2.1808968476795787,0.2010694161928012,0.3949502526321291,0.7926002942112627,0.2073997057887373,0.7976388706058177,dynamic,,"TW50_SYN,00692,00881",0.0002419854710523,0.0084630963986284,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-30,AURORA18_REDUCED_REMOVE_006208,optimized,33.836395679137595,2.1808968476795787,0.2010694161928012,0.3949502526321291,0.7926002942112627,0.2073997057887373,0.7976388706058177,dynamic,,"0050,00692,00881",0.0002388158592139,0.0084205861747535,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-30,AURORA18_DYNAMIC_ORIGINAL,optimized,33.836395679137595,2.1808968476795787,0.2010694161928012,0.3949502526321291,0.7926002942112627,0.2073997057887373,0.7976388706058177,dynamic,,"0050,006208,00692,00881",0.0002356410747539,0.0080810832362419,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-31,AURORA18_DYNAMIC_ORIGINAL,optimized,33.583722795812605,2.2784982176832447,0.1825935854176559,0.4548580578604456,0.7972740434983794,0.2027259565016206,0.8203402092435006,dynamic,,"0050,006208,00692,00881",0.0002146709320159,0.0078528553817231,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-31,AURORA18_REDUCED_FULL,optimized,33.583722795812605,2.2784982176832447,0.1825935854176559,0.4548580578604456,0.7972740434983794,0.2027259565016206,0.8203402092435006,dynamic,,"0050,006208,00692,00881",0.0002146709320159,0.0078528553817231,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-31,AURORA18_REDUCED_SYNTH_TW50,optimized,33.583722795812605,2.2784982176832447,0.1825935854176559,0.4548580578604456,0.7972740434983794,0.2027259565016206,0.8203402092435006,dynamic,,"TW50_SYN,00692,00881",0.0002199620651214,0.0082403005817185,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-31,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.2784982176832447,0.1825935854176559,0.4548580578604456,0.7972740434983794,0.2027259565016206,0.8203402092435006,dynamic,,"0050,006208,00692,00881",0.0002146709320159,0.0078528553817231,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-31,AURORA18_REDUCED_REMOVE_006208,optimized,33.583722795812605,2.2784982176832447,0.1825935854176559,0.4548580578604456,0.7972740434983794,0.2027259565016206,0.8203402092435006,dynamic,,"0050,00692,00881",0.0002156374571116,0.0081935399960519,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-31,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.2784982176832447,0.1825935854176559,0.4548580578604456,0.7972740434983794,0.2027259565016206,0.8203402092435006,constant_lambda,34.0,"0050,006208,00692,00881",0.0002143870619822,0.0078426496760899,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-31,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0002141001616875,0.007842293096461,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-31,AURORA18_REDUCED_REMOVE_0050,optimized,33.583722795812605,2.2784982176832447,0.1825935854176559,0.4548580578604456,0.7972740434983794,0.2027259565016206,0.8203402092435006,dynamic,,"006208,00692,00881",0.0002242083794581,0.008273273379888,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
