Date,0050,006208,00692,00881,TAIEX,SP500,NASDAQ,SOXX,USD_TWD,VIX,NIKKEI225,HANGSENG,KOSPI,US10Y
2022-05-16,27.345556259155273,63.334815979003906,26.237218856811523,11.448813438415527,15901.0400390625,4008.010009765625,11662.7900390625,129.355712890625,29.781999588012695,27.469999313354492,26547.05078125,19950.2109375,2596.580078125,2.877000093460083
2022-05-17,27.645692825317383,64.00574493408203,26.503164291381836,11.592113494873047,16056.08984375,4088.85009765625,11984.51953125,135.63816833496094,29.71190071105957,26.100000381469727,26659.75,20602.51953125,2620.43994140625,2.9679999351501465
2022-05-18,27.945825576782227,64.72138214111328,26.802350997924805,11.697702407836914,16296.8603515625,3923.679931640625,11418.150390625,128.80130004882812,29.60580062866211,30.959999084472656,26911.19921875,20644.279296875,2625.97998046875,2.885999917984009
2022-05-19,27.412256240844727,63.603179931640625,26.320327758789062,11.554403305053711,16020.3203125,3900.7900390625,11388.5,128.02125549316406,29.74020004272461,29.350000381469727,26402.83984375,20120.6796875,2592.340087890625,2.8550000190734863
2022-05-20,27.712387084960938,64.27410888671875,26.544715881347656,11.652448654174805,16144.849609375,3901.360107421875,11354.6201171875,127.95353698730469,29.600500106811523,29.43000030517578,26739.029296875,20717.240234375,2639.2900390625,2.7869999408721924
2022-05-23,27.767972946166992,64.40828704833984,26.58626937866211,11.622281074523926,16156.41015625,3973.75,11535.26953125,128.5047607421875,29.71299934387207,28.479999542236328,27001.51953125,20470.060546875,2647.3798828125,2.8589999675750732
2022-05-24,27.45671844482422,63.603179931640625,26.295392990112305,11.426188468933105,15963.6298828125,3941.47998046875,11264.4501953125,125.37480163574219,29.489999771118164,29.450000762939453,26748.140625,20112.099609375,2605.8701171875,2.759999990463257
2022-05-25,27.667924880981445,64.05046844482422,26.49485206604004,11.554403305053711,16104.0302734375,3978.72998046875,11434.740234375,127.63123321533203,29.531700134277344,28.3700008392334,26677.80078125,20171.26953125,2617.219970703125,2.749000072479248
2022-05-26,27.32332992553711,63.29008483886719,26.187353134155273,11.41110610961914,15968.830078125,4057.840087890625,11740.650390625,132.6177978515625,29.40999984741211,27.5,26604.83984375,20116.19921875,2612.449951171875,2.75600004196167
2022-05-27,27.9013614654541,64.6766586303711,26.65275764465332,11.629822731018066,16266.2197265625,4158.240234375,12131.1298828125,138.0718231201172,29.312999725341797,25.719999313354492,26781.6796875,20697.359375,2638.050048828125,2.743000030517578
2022-05-30,28.579442977905273,66.15267181396484,27.25944709777832,11.89379596710205,16610.619140625,,,,29.29599952697754,,27369.4296875,21123.9296875,2669.659912109375,
2022-05-31,28.85734748840332,66.64468383789062,27.48383903503418,12.02955150604248,16807.76953125,4132.14990234375,12081.3896484375,137.3626708984375,28.83099937438965,26.190000534057617,27279.80078125,21415.19921875,2685.89990234375,2.8440001010894775
2022-06-01,28.712833404541016,66.55524444580078,27.40073013305664,12.037095069885254,16675.08984375,4101.22998046875,11994.4599609375,135.18368530273438,28.991500854492188,25.690000534057617,27457.890625,21294.939453125,,2.930999994277954
2022-06-02,28.412704467773438,65.92903900146484,27.15140151977539,11.916421890258789,16552.5703125,4176.81982421875,12316.900390625,139.89305114746094,29.128299713134766,24.719999313354492,27413.880859375,21082.130859375,2658.989990234375,2.9130001068115234
2022-06-03,,,,,,4108.5400390625,12012.73046875,135.7090606689453,29.10099983215332,24.790000915527344,27761.5703125,,2670.64990234375,2.9570000171661377
2022-06-06,28.612791061401367,66.3763198852539,27.292688369750977,12.0144681930542,16605.9609375,4121.43017578125,12061.3701171875,135.9444122314453,29.361000061035156,25.06999969482422,27915.890625,21653.900390625,,3.0380001068115234
2022-06-07,28.323774337768555,65.61593627929688,27.03505516052246,11.871169090270996,16512.880859375,4160.68017578125,12175.23046875,137.0306854248047,29.38129997253418,24.020000457763672,27943.94921875,21531.669921875,2626.340087890625,2.9719998836517334
2022-06-08,28.635025024414062,66.3763198852539,27.342552185058594,12.006924629211426,16670.509765625,4115.77001953125,12086.26953125,134.11346435546875,29.405000686645508,23.959999084472656,28234.2890625,22014.58984375,2626.14990234375,3.0290000438690186
2022-06-09,28.546096801757812,66.15267181396484,27.2262020111084,12.02200984954834,16621.33984375,4017.820068359375,11754.23046875,130.3067169189453,29.438800811767578,26.09000015258789,28246.529296875,21869.05078125,2625.43994140625,3.0439999103546143
2022-06-10,28.257076263427734,65.61593627929688,27.001813888549805,11.961673736572266,16460.119140625,3900.860107421875,11340.01953125,125.67732238769531,29.5856990814209,27.75,27824.2890625,21806.1796875,2595.8701171875,3.1559998989105225
2022-06-13,27.467832565307617,63.82682800292969,26.33694839477539,11.614739418029785,16070.98046875,3749.6298828125,10809.23046875,118.42658233642578,29.642000198364258,34.02000045776367,26987.439453125,21067.580078125,2504.510009765625,3.365999937057495
2022-06-14,27.42337417602539,63.73737335205078,26.278772354125977,11.58457088470459,16047.3701171875,3735.47998046875,10828.349609375,119.08515167236328,29.68869972229004,32.689998626708984,26629.859375,21067.990234375,2492.969970703125,3.4830000400543213
2022-06-15,27.28997802734375,63.334815979003906,26.170730590820312,11.501608848571777,15999.25,3789.989990234375,11099.150390625,121.13189697265625,29.577699661254883,29.6200008392334,26326.16015625,21308.2109375,2447.3798828125,3.3949999809265137
2022-06-16,27.234397888183594,63.15590286254883,26.029447555541992,11.41110610961914,15838.6103515625,3666.77001953125,10646.099609375,113.83273315429688,29.405000686645508,32.95000076293945,26431.19921875,20845.4296875,2451.409912109375,3.306999921798706
2022-06-17,26.867565155029297,62.44025802612305,25.76350212097168,11.237637519836426,15641.259765625,3674.840087890625,10798.349609375,114.29438018798828,29.695999145507812,31.1299991607666,25963.0,21075.0,2440.929931640625,3.239000082015991
2022-06-20,26.62301254272461,61.724609375,25.47262191772461,11.132047653198242,15367.580078125,,,,29.70199966430664,,25771.220703125,21163.91015625,2391.030029296875,
2022-06-21,27.167699813842773,62.84280776977539,25.987892150878906,11.380936622619629,15728.6396484375,3764.7900390625,11069.2998046875,117.28700256347656,29.702999114990234,30.190000534057617,26246.310546875,21559.58984375,2408.929931640625,3.306999921798706
2022-06-22,26.567434310913086,61.54570770263672,25.45600128173828,11.079253196716309,15347.75,3759.889892578125,11053.080078125,116.06346893310547,29.724000930786133,28.950000762939453,26149.55078125,21008.33984375,2342.81005859375,3.1559998989105225
2022-06-23,26.21171760559082,60.6511344909668,25.20667839050293,10.860535621643066,15176.4404296875,3795.72998046875,11232.1904296875,115.27577209472656,29.67169952392578,29.049999237060547,26171.25,21273.869140625,2314.320068359375,3.068000078201294
2022-06-24,26.26729965209961,60.830047607421875,25.281476974487305,10.898245811462402,15303.3203125,3911.739990234375,11607.6201171875,120.38292694091797,29.613100051879883,27.229999542236328,26491.970703125,21719.060546875,2366.60009765625,3.125
2022-06-27,26.889799118041992,62.1718864440918,25.771812438964844,11.10942268371582,15548.009765625,3900.110107421875,11524.5498046875,120.05364227294922,29.694000244140625,26.950000762939453,26871.26953125,22229.51953125,2401.919921875,3.194000005722046
2022-06-28,26.634130477905273,61.724609375,25.588973999023438,10.988751411437988,15439.919921875,3821.550048828125,11181.5400390625,117.12557983398438,29.43000030517578,28.360000610351562,27049.470703125,22418.970703125,2422.090087890625,3.2060000896453857
2022-06-29,26.41180992126465,61.098419189453125,25.356271743774414,10.898245811462402,15240.1298828125,3818.830078125,11177.8896484375,114.36216735839844,29.67099952697754,28.15999984741211,26804.599609375,21996.890625,2377.989990234375,3.0929999351501465
