date,strategy_name,optimization_status,risk_aversion,expected_class,p_bearish,p_bullish,normalized_entropy,confidence_score,ordinal_variance,risk_aversion_mode
2025-05-12,MC_20D_ONLY_DYNAMIC,optimized,33.31628415505002,2.043114086740777,0.19744862283475578,0.3363982665642604,0.7746924679341963,0.22530753206580367,0.9262644571570959,dynamic
2025-05-13,MC_20D_ONLY_DYNAMIC,optimized,35.02481014664429,2.0935765454340536,0.20620665912133374,0.3455040807862665,0.8360270785687047,0.16397292143129527,1.0058947529542994,dynamic
2025-05-14,MC_20D_ONLY_DYNAMIC,optimized,35.766708132229574,2.127939836394838,0.2056828675993715,0.36433482641739434,0.8661220312096858,0.13387796879031422,1.1498417527386877,dynamic
2025-05-15,MC_20D_ONLY_DYNAMIC,optimized,35.13310118400697,1.9631716988417398,0.24002574394782827,0.282164463388092,0.813303452202016,0.18669654779798395,0.926588258090927,dynamic
2025-05-16,MC_20D_ONLY_DYNAMIC,optimized,35.02864587789114,1.9765231335240354,0.2452506759378611,0.2742371706614787,0.8049452943653568,0.19505470563464322,0.840700200437821,dynamic
2025-05-19,MC_20D_ONLY_DYNAMIC,optimized,33.902260717473666,1.964699169673128,0.23041883523824958,0.2709282839584588,0.7717553605083469,0.22824463949165308,0.8009046065937913,dynamic
2025-05-20,MC_20D_ONLY_DYNAMIC,optimized,32.890976733539304,2.068414584517981,0.19924053293383906,0.2996825048438518,0.756246642994501,0.24375335700549905,0.7110958057844075,dynamic
2025-05-21,MC_20D_ONLY_DYNAMIC,optimized,34.39058782296377,2.2173621972465978,0.18713069382387668,0.350647294660405,0.8259189578594494,0.17408104214055065,0.8687882319865601,dynamic
2025-05-22,MC_20D_ONLY_DYNAMIC,optimized,34.04499732576247,2.0426862524289837,0.22870850783344276,0.2781513527837354,0.7788330867637446,0.22116691323625537,0.731091968617064,dynamic
2025-05-23,MC_20D_ONLY_DYNAMIC,optimized,34.45846116898808,2.047645143428938,0.2258101780387691,0.2868549208164339,0.7976903043285078,0.20230969567149215,0.7904059338580645,dynamic
2025-05-26,MC_20D_ONLY_DYNAMIC,optimized,33.3186565293559,2.0591603763009116,0.21145509321578582,0.2854711646982129,0.7635821866016071,0.23641781339839285,0.703852253214281,dynamic
2025-05-27,MC_20D_ONLY_DYNAMIC,optimized,35.357242390436056,2.2136621417535562,0.20776438884181156,0.3510282285038684,0.8480781845439932,0.1519218154560068,0.9374042222918941,dynamic
2025-05-28,MC_20D_ONLY_DYNAMIC,optimized,34.97955624635152,2.1743442772348534,0.21387470955610643,0.32876716032216513,0.8280824822091755,0.17191751779082454,0.8710661428256463,dynamic
2025-05-29,MC_20D_ONLY_DYNAMIC,optimized,34.23407002698982,2.139024715307497,0.20867369876085634,0.3194906974134817,0.8024238420709077,0.19757615792909233,0.7882624804998573,dynamic
2025-06-02,MC_20D_ONLY_DYNAMIC,optimized,33.66891351273011,2.0917331612435914,0.21158850868220253,0.2915313124414218,0.7774857335634424,0.22251426643655758,0.7266157012590089,dynamic
2025-06-03,MC_20D_ONLY_DYNAMIC,optimized,34.19139475869472,2.3485016633653153,0.16250981619351088,0.392165586881653,0.8376479373929802,0.16235206260701984,0.9345111243453808,dynamic
2025-06-04,MC_20D_ONLY_DYNAMIC,optimized,35.36561935800397,2.0464916702245013,0.23607430662519363,0.28653389102464893,0.8257653290200038,0.17423467097999623,0.872593136004471,dynamic
2025-06-05,MC_20D_ONLY_DYNAMIC,optimized,33.154313546399045,2.0120161425749177,0.2377588543268962,0.262993499839695,0.7359654583944448,0.2640345416055552,0.6311952357692272,dynamic
2025-06-06,MC_20D_ONLY_DYNAMIC,optimized,31.72170881464008,2.0934486043842324,0.1946121012839544,0.2888434720354107,0.7131786715584397,0.2868213284415603,0.5853215161308736,dynamic
2025-06-09,MC_20D_ONLY_DYNAMIC,optimized,33.16441009698034,1.9804846223493435,0.2312659981152471,0.2429942437535873,0.7415636053870158,0.2584363946129842,0.6591885004431965,dynamic
2025-06-10,MC_20D_ONLY_DYNAMIC,optimized,34.66392840813695,1.9320216701356459,0.2708706691204859,0.23953478628812278,0.7698606010290893,0.23013939897091074,0.7134079120843397,dynamic
2025-06-11,MC_20D_ONLY_DYNAMIC,optimized,33.42105093908223,1.9740922637113711,0.25332635220122995,0.241245702376241,0.7341809558023052,0.26581904419769475,0.6252612099779671,dynamic
2025-06-12,MC_20D_ONLY_DYNAMIC,optimized,33.594717481247976,1.9887037615190941,0.23904952238793448,0.24939764217022445,0.7525490813395714,0.24745091866042856,0.6727171838448287,dynamic
2025-06-13,MC_20D_ONLY_DYNAMIC,optimized,31.78631708229564,2.0688887682128367,0.19640048303306978,0.2678410519385831,0.7143322968653699,0.2856677031346301,0.5893654038459113,dynamic
2025-06-16,MC_20D_ONLY_DYNAMIC,optimized,31.445019724044872,2.1860376572347184,0.16063891362271326,0.3236943200699135,0.7292896580636242,0.2707103419363758,0.6178950772235066,dynamic
2025-06-17,MC_20D_ONLY_DYNAMIC,optimized,32.18257813251077,2.07969772612591,0.20063722340240747,0.2783378955286823,0.7267933465785048,0.2732066534214952,0.6115221881451927,dynamic
2025-06-18,MC_20D_ONLY_DYNAMIC,optimized,32.30451688337511,2.0963057873180295,0.19696899740225673,0.2834278411614388,0.7346054774131989,0.2653945225868011,0.6272211725462595,dynamic
2025-06-19,MC_20D_ONLY_DYNAMIC,optimized,32.86569517818631,2.0026804732159893,0.22263353052536367,0.2614989113221077,0.7365209827071614,0.2634790172928386,0.6561469055487015,dynamic
2025-06-20,MC_20D_ONLY_DYNAMIC,optimized,33.3473563427463,2.0714986057005156,0.1960045485783588,0.2764586453376999,0.7770906148471651,0.22290938515283487,0.7649002659613089,dynamic
2025-06-23,MC_20D_ONLY_DYNAMIC,optimized,31.709765744389866,2.0824138820124976,0.18250795696033173,0.2801551208387362,0.7223842642073294,0.2776157357926706,0.6221161338561059,dynamic
2025-06-24,MC_20D_ONLY_DYNAMIC,optimized,31.78224140788999,2.114726015154971,0.17749979333868934,0.2820454219802017,0.7292898216446483,0.2707101783553517,0.6254397372964551,dynamic
2025-06-25,MC_20D_ONLY_DYNAMIC,optimized,34.45399648093884,1.9566741580793285,0.24006737308755932,0.24293803389427715,0.7861059607675062,0.21389403923249384,0.7931961255768956,dynamic
2025-06-26,MC_20D_ONLY_DYNAMIC,optimized,32.46806704226436,1.9929634063373587,0.2236728431412782,0.23388503553274553,0.7197844071775518,0.28021559282244823,0.604551466237599,dynamic
2025-06-27,MC_20D_ONLY_DYNAMIC,optimized,33.96693073785582,1.9247086743134656,0.2606232500669259,0.21946538686546263,0.750178629460692,0.24982137053930797,0.671463680588793,dynamic
2025-06-30,MC_20D_ONLY_DYNAMIC,optimized,35.13327118793852,2.0198681573483808,0.24160524519103607,0.25679950058184636,0.8120466513647119,0.18795334863528812,0.8413894260230901,dynamic
2025-07-01,MC_20D_ONLY_DYNAMIC,optimized,34.00568281996112,1.993724464086133,0.23485376169448482,0.25715746526230504,0.7723443034428571,0.2276556965571429,0.7300786764943634,dynamic
2025-07-02,MC_20D_ONLY_DYNAMIC,optimized,35.189941479202275,2.0326046928526313,0.2505951733835345,0.26228950491360187,0.8071215204612634,0.1928784795387366,0.8117423856497954,dynamic
2025-07-03,MC_20D_ONLY_DYNAMIC,optimized,34.08275964212197,2.0351831072189603,0.2158778502305936,0.27809415996436165,0.7906081055004041,0.20939189449959594,0.7971378191751226,dynamic
2025-07-04,MC_20D_ONLY_DYNAMIC,optimized,33.50194636851092,2.025022508734295,0.20651883732441795,0.26836071420592417,0.7748627848809027,0.22513721511909734,0.7780180725168666,dynamic
2025-07-07,MC_20D_ONLY_DYNAMIC,optimized,32.365543102406455,2.1996190697077274,0.15820103468726462,0.32637501132605296,0.7680608963464465,0.23193910365355352,0.7246526669230322,dynamic
2025-07-08,MC_20D_ONLY_DYNAMIC,optimized,30.701979355520784,2.3449432069845884,0.10677363911288865,0.38005336401787604,0.7426602629305205,0.25733973706947955,0.6708435102275088,dynamic
2025-07-09,MC_20D_ONLY_DYNAMIC,optimized,30.43966527440989,2.366650685210863,0.09680077584687313,0.3972065250149469,0.7401459902988969,0.25985400970110306,0.6706671364817272,dynamic
2025-07-10,MC_20D_ONLY_DYNAMIC,optimized,30.561845935173537,2.31201275416181,0.10618669813760304,0.37678894663326756,0.7375244788968591,0.2624755211031409,0.6749535751470415,dynamic
2025-07-11,MC_20D_ONLY_DYNAMIC,optimized,31.855168700933838,2.0853333661007083,0.17881108921820876,0.28303778480867037,0.7311578766627864,0.2688421233372136,0.6511421499767511,dynamic
2025-07-14,MC_20D_ONLY_DYNAMIC,optimized,31.888238033512746,2.084955391034163,0.17917769547598011,0.28783358175126306,0.7321873649597257,0.2678126350402743,0.6579610341191664,dynamic
2025-07-15,MC_20D_ONLY_DYNAMIC,optimized,32.71476516021543,2.0715604319937633,0.18941711234256844,0.28780690499130485,0.7570569165345625,0.24294308346543747,0.7205054526417936,dynamic
2025-07-16,MC_20D_ONLY_DYNAMIC,optimized,32.343846406078534,2.0933683111120693,0.18091709301786016,0.29830925091025895,0.7490201818288533,0.2509798181711467,0.6997122873432513,dynamic
2025-07-17,MC_20D_ONLY_DYNAMIC,optimized,32.24482716196726,2.124713947246447,0.17200367566414396,0.32034579648548417,0.7521901459473753,0.24780985405262468,0.7136699188850475,dynamic
2025-07-18,MC_20D_ONLY_DYNAMIC,optimized,31.88950717233412,2.1082190707967534,0.17244780707592386,0.30184998110410155,0.7376220412326256,0.26237795876737435,0.6727021936816238,dynamic
2025-07-21,MC_20D_ONLY_DYNAMIC,optimized,30.811524392485477,2.174886034922401,0.1473573689540304,0.33109825532515474,0.7145750805361948,0.2854249194638052,0.6154872778204803,dynamic
2025-07-22,MC_20D_ONLY_DYNAMIC,optimized,31.036178362460873,2.1783286328550453,0.14777016572456841,0.33332523791695656,0.7232310019187802,0.2767689980812198,0.6348157164653472,dynamic
2025-07-23,MC_20D_ONLY_DYNAMIC,optimized,31.034393361441182,2.188790938258146,0.14596189880000512,0.3342789060532458,0.7246062154176431,0.27539378458235686,0.6305306274278317,dynamic
2025-07-24,MC_20D_ONLY_DYNAMIC,optimized,30.772020569178785,2.1822675123327615,0.14641707333386125,0.32501938636117056,0.7137471641000624,0.28625283589993755,0.6011234968861947,dynamic
2025-07-25,MC_20D_ONLY_DYNAMIC,optimized,31.43891833893268,2.1430717573408877,0.16462699474351267,0.3142062231796245,0.7258551377624971,0.2741448622375029,0.6281822388366081,dynamic
2025-07-28,MC_20D_ONLY_DYNAMIC,optimized,31.63201362080129,2.107081754182156,0.17693919770899683,0.29015354537312155,0.7237291866648541,0.2762708133351459,0.6185780235875891,dynamic
