date,policy_name,gross_return,transaction_cost,net_return,equity,drawdown
2025-12-15,oracle_shuffled_kappa_0_25_seed_2,-0.004819317941744894,0.0,-0.004819317941744894,1.1301212611387126,-0.012543605222852694
2025-12-16,oracle_shuffled_kappa_0_25_seed_2,-0.004221047774102767,0.0,-0.004221047774102767,1.1253509653049167,-0.01671170584005044
2025-12-17,oracle_shuffled_kappa_0_25_seed_2,-0.0014990987317662528,0.0,-0.0014990987317662528,1.1236639531000363,-0.01818575207478612
2025-12-18,oracle_shuffled_kappa_0_25_seed_2,-0.0003195147347841636,0.0,-0.0003195147347841636,1.123304925910075,-0.01849945619381932
2025-12-19,oracle_shuffled_kappa_0_25_seed_2,0.003931101362728103,0.0,0.003931101362728103,1.1277207514350793,-0.014641078068544311
2025-12-22,oracle_shuffled_kappa_0_25_seed_2,0.006201517536563276,0.0,0.006201517536563276,1.1347143314514503,-0.008530357434377356
2025-12-23,oracle_shuffled_kappa_0_25_seed_2,0.0018554940613253461,0.0,0.0018554940613253461,1.1368197871547592,-0.006690691400612514
2025-12-24,oracle_shuffled_kappa_0_25_seed_2,0.0012178909980624499,0.0,0.0012178909980624499,1.1382043097399543,-0.005480948935377539
2025-12-26,oracle_shuffled_kappa_0_25_seed_2,0.0035503949901769007,0.0,0.0035503949901769007,1.142245384619053,-0.0019500134788421608
2025-12-29,oracle_shuffled_kappa_0_25_seed_2,0.004898769798927473,0.0,0.004898769798927473,1.1478409818121893,0.0
2025-12-30,oracle_shuffled_kappa_0_25_seed_2,-0.0005094802308109131,0.0,-0.0005094802308109131,1.1472561795238414,-0.000509480230810877
2025-12-31,oracle_shuffled_kappa_0_25_seed_2,0.0024434358438484615,1.0060432570494493e-05,0.002433375411277967,1.1500478845015314,0.0
2026-01-02,oracle_shuffled_kappa_0_25_seed_2,0.008489524518988014,0.0,0.008489524518988014,1.1598112442150175,0.0
2026-01-05,oracle_shuffled_kappa_0_25_seed_2,0.014929011989159418,0.0,0.014929011989159418,1.1771260801850654,0.0
2026-01-06,oracle_shuffled_kappa_0_25_seed_2,0.005225997901523135,0.0,0.005225997901523135,1.1832777386099407,0.0
2026-01-07,oracle_shuffled_kappa_0_25_seed_2,-0.0031931584628898924,0.0,-0.0031931584628898924,1.1794993452849492,-0.0031931584628899223
2026-01-08,oracle_shuffled_kappa_0_25_seed_2,0.0008713030588487614,0.0,0.0008713030588487614,1.180527046672406,-0.002324637612777236
2026-01-09,oracle_shuffled_kappa_0_25_seed_2,-0.001096923827298859,0.0,-0.001096923827298859,1.1792320984261404,-0.003419011489688706
2026-01-12,oracle_shuffled_kappa_0_25_seed_2,0.0030460423917457813,0.0,0.0030460423917457813,1.1828240893876538,-0.00038338355187839124
2026-01-13,oracle_shuffled_kappa_0_25_seed_2,0.002239923240476353,0.0,0.002239923240476353,1.1854735245548687,0.0
2026-01-14,oracle_shuffled_kappa_0_25_seed_2,0.0013176702595984185,0.0,0.0013176702595984185,1.187035587761716,0.0
2026-01-15,oracle_shuffled_kappa_0_25_seed_2,-0.0011734451613301207,0.0,-0.0011734451613301207,1.1856426665949304,-0.0011734451613301111
2026-01-16,oracle_shuffled_kappa_0_25_seed_2,0.008902322461344958,0.0,0.008902322461344958,1.1961976399368874,0.0
2026-01-19,oracle_shuffled_kappa_0_25_seed_2,0.0026068157202307424,0.0,0.0026068157202307424,1.1993159067491779,0.0
2026-01-20,oracle_shuffled_kappa_0_25_seed_2,0.0006312833727233297,0.0,0.0006312833727233297,1.2000730149397512,0.0
2026-01-21,oracle_shuffled_kappa_0_25_seed_2,-0.004017425517512992,0.0,-0.004017425517512992,1.1952518109866535,-0.00401742551751294
2026-01-22,oracle_shuffled_kappa_0_25_seed_2,0.00546266932663301,0.0,0.00546266932663301,1.2017810763921328,0.0
